Time (s),HbO_avg,HbR_avg
281.08,-2.423322384815177e-05,2.9440996412305624e-05
281.1,-3.2700755281757325e-05,2.8695276000230634e-05
281.12,-4.112602342401969e-05,2.795354354249754e-05
281.14,-4.9460957066803966e-05,2.721753278167538e-05
281.16,-5.7656238458668696e-05,2.6485314650965756e-05
281.18,-6.570443468966884e-05,2.5760222707689683e-05
281.2,-7.354286176092235e-05,2.5040928547900737e-05
281.22,-8.113713056903981e-05,2.432789053059379e-05
281.24,-8.843909238184058e-05,2.362377123688992e-05
281.26,-9.54191032988658e-05,2.293056094933807e-05
281.28000000000003,-0.00010203699571171489,2.2247540850680677e-05
281.3,-0.00010825562114146443,2.1574124248104268e-05
281.32,-0.00011404844408950244,2.0913688687290506e-05
281.34000000000003,-0.00011937063495165551,2.026466619815626e-05
281.36,-0.00012420014613687944,1.962620487130158e-05
281.38,-0.0001285087224219042,1.900403633916678e-05
281.40000000000003,-0.00013226993566145765,1.8395089010175365e-05
281.42,-0.00013546841562609306,1.779793809479748e-05
281.44,-0.00013808094114690176,1.7216987876123012e-05
281.46,-0.0001400969589544893,1.6650640570105773e-05
281.48,-0.00014147496304764979,1.6098252160594055e-05
281.5,-0.00014223346157358764,1.5559585570582245e-05
281.52,-0.00014235496226899653,1.5034090428618634e-05
281.54,-0.00014183763744968583,1.4523450174213763e-05
281.56,-0.00014069039704262966,1.4023989561488342e-05
281.58,-0.00013889531345446688,1.3539579510076167e-05
281.6,-0.00013646420290992753,1.3067983227125994e-05
281.62,-0.0001334090898933543,1.260800060957186e-05
281.64,-0.00012975336236283714,1.2158301384103093e-05
281.66,-0.0001254929274645577,1.1720483093581233e-05
281.68,-0.00012066771065697104,1.129356014222764e-05
281.7,-0.00011529779595971969,1.087485574630118e-05
281.72,-0.00010938936878457295,1.046511057027433e-05
281.74,-0.00010296828377342092,1.0063898377132573e-05
281.76,-9.608574710173041e-05,9.66909514169965e-06
281.78000000000003,-8.876970649491754e-05,9.281531212972898e-06
281.8,-8.103607562471886e-05,8.897844591142475e-06
281.82,-7.294243710311879e-05,8.517112354059233e-06
281.84000000000003,-6.451386733265356e-05,8.140500769081367e-06
281.86,-5.580176583430774e-05,7.76508920964665e-06
281.88,-4.685271069522513e-05,7.38864572049954e-06
281.90000000000003,-3.769801590661598e-05,7.010785368494328e-06
281.92,-2.8395380587173062e-05,6.631255779214708e-06
281.94,-1.8986439125589028e-05,6.247170981036105e-06
281.96,-9.509058738897708e-06,5.857773769931678e-06
281.98,-2.585321055398785e-08,5.466048411102596e-06
282.0,9.412263310928372e-06,5.064743342826865e-06
282.02,1.876591993881903e-05,4.656240871866596e-06
282.04,2.79907167403731e-05,4.239864393355465e-06
282.06,3.7046031309369076e-05,3.81229262866295e-06
282.08,4.58634159057148e-05,3.374637413762793e-06
282.1,5.441167123150401e-05,2.9265295054045243e-06
282.12,6.266424367005e-05,2.467764006105224e-06
282.14,7.05634452322298e-05,1.997834503603988e-06
282.16,7.807460939093901e-05,1.5151541743969238e-06
282.18,8.516007674259782e-05,1.0186881205161012e-06
282.2,9.17994792589462e-05,5.12415202864394e-07
282.22,9.794777466784778e-05,-5.448264599873116e-09
282.24,0.00010356500222885157,-5.331568747645488e-07
282.26,0.00010865597819724683,-1.0710581117488961e-06
282.28000000000003,0.00011317744918589808,-1.6170936557195258e-06
282.3,0.00011711882055617584,-2.1691035643877377e-06
282.32,0.00012045823284589428,-2.7275473300751e-06
282.34000000000003,0.00012318344451461028,-3.2919884371490023e-06
282.36,0.00012529200442619134,-3.858431722373308e-06
282.38,0.00012676243408613863,-4.424483949438521e-06
282.40000000000003,0.00012761479786247787,-4.98975694909054e-06
282.42,0.00012785436521976594,-5.550621493842551e-06
282.44,0.0001274634285651457,-6.1038196702892765e-06
282.46,0.0001264705078621543,-6.647755507615388e-06
282.48,0.00012487129660126265,-7.179982447433364e-06
282.5,0.00012269325528747413,-7.69731833172725e-06
282.52,0.0001199735226586775,-8.199838754762344e-06
282.54,0.00011670865248007013,-8.68237869793564e-06
282.56,0.0001129174791986898,-9.142786249029938e-06
282.58,0.00010864571791341925,-9.57757298663387e-06
282.6,0.00010392916121572783,-9.985920732016158e-06
282.62,9.878190966923588e-05,-1.0362248036985577e-05
282.64,9.325727408742737e-05,-1.0705617494463079e-05
282.66,8.739249151903505e-05,-1.1013540731802775e-05
282.68,8.123508470600456e-05,-1.128440271296966e-05
282.7,7.481773703665007e-05,-1.151750760520038e-05
282.72,6.817483896076489e-05,-1.1710553714333168e-05
282.74,6.135463326918082e-05,-1.1857876784320916e-05
282.76,5.440387141139257e-05,-1.1961242267852026e-05
282.78000000000003,4.736039090364827e-05,-1.201929125007925e-05
282.8,4.028555003400013e-05,-1.2028604896173834e-05
282.82,3.320298839508593e-05,-1.1990048812528074e-05
282.84000000000003,2.6160906267970252e-05,-1.1904930146969473e-05
282.86,1.919399810756115e-05,-1.1771745827264131e-05
282.88,1.2341685792920206e-05,-1.1590794239714845e-05
282.90000000000003,5.6654014300203325e-06,-1.1364461817724328e-05
282.92,-8.092336216200202e-07,-1.1092479725079625e-05
282.94,-7.065390128946331e-06,-1.0774495969216135e-05
282.96,-1.3041663540991086e-05,-1.0414734350136627e-05
282.98,-1.8714552352056323e-05,-1.0017641904229468e-05
283.0,-2.406866911474625e-05,-9.584823576384619e-06
283.02,-2.9045905775424612e-05,-9.117677098069483e-06
283.04,-3.3622355224040345e-05,-8.619993609573552e-06
283.06,-3.781046340448133e-05,-8.09525677153701e-06
283.08,-4.15809805483189e-05,-7.547802610280755e-06
283.1,-4.490167341274526e-05,-6.982330452534358e-06
283.12,-4.776247209610121e-05,-6.40507136167421e-06
283.14,-5.017128520740978e-05,-5.818353827206089e-06
283.16,-5.210284618442326e-05,-5.2295761466677275e-06
283.18,-5.3548587765696136e-05,-4.643085206274776e-06
283.2,-5.4531204304493486e-05,-4.064669334056804e-06
283.22,-5.5027256024258245e-05,-3.499527374919816e-06
283.24,-5.5053163992511786e-05,-2.9530223114775733e-06
283.26,-5.4629759918222974e-05,-2.431173142190712e-06
283.28000000000003,-5.376991631555888e-05,-1.9403957700854434e-06
283.3,-5.246881002009434e-05,-1.4858452338984583e-06
283.32,-5.076013407458653e-05,-1.072913922177237e-06
283.34000000000003,-4.866401189364652e-05,-7.053631064467366e-07
283.36,-4.618802125033771e-05,-3.895419259241019e-07
283.38,-4.336696095369287e-05,-1.3012868829946714e-07
283.40000000000003,-4.023794763736246e-05,6.740384479073411e-08
283.42,-3.6824790266026445e-05,1.9959399018290244e-07
283.44,-3.3149938400807795e-05,2.624432291713149e-07
283.46,-2.9255424801005445e-05,2.517322281779345e-07
283.48,-2.5173159028392273e-05,1.6460031592786632e-07
283.5,-2.0931127570686562e-05,-2.121284829084922e-09
283.52,-1.6564789079376593e-05,-2.510506961651061e-07
283.54,-1.2122730731386706e-05,-5.828788015659186e-07
283.56,-7.624733887816205e-06,-9.98640572471504e-07
283.58,-3.118692616876751e-06,-1.5013511336420808e-06
283.6,1.3530825460875398e-06,-2.089264272068992e-06
283.62,5.7678365030071354e-06,-2.764378086611255e-06
283.64,1.0112077211139242e-05,-3.5250694967268223e-06
283.66,1.4310731910746823e-05,-4.369257196197558e-06
283.68,1.8336432694838803e-05,-5.29588577850805e-06
283.7,2.2184071532014134e-05,-6.301968640919242e-06
283.72,2.5815808380649433e-05,-7.382100025391685e-06
283.74,2.919110712000473e-05,-8.537402114511344e-06
283.76,3.2306815800140276e-05,-9.76089256890129e-06
283.78000000000003,3.513694446837814e-05,-1.104844916748196e-05
283.8,3.7646028599951236e-05,-1.2396651304377106e-05
283.82,3.983175876146526e-05,-1.3798060566341028e-05
283.84000000000003,4.167500502410743e-05,-1.5248386386459622e-05
283.86,4.315987573249216e-05,-1.674065435653717e-05
283.88,4.427700959266231e-05,-1.8269066779728774e-05
283.90000000000003,4.503128538432961e-05,-1.982743495068641e-05
283.92,4.5417887577731916e-05,-2.140991360978571e-05
283.94,4.541664952504115e-05,-2.3006892671512975e-05
283.96,4.5049818046150874e-05,-2.461185256993282e-05
283.98,4.43196419068749e-05,-2.62138934625659e-05
284.0,4.322031924425981e-05,-2.7811087493129663e-05
284.02,4.177967783379561e-05,-2.939223273259993e-05
284.04,4.000755615680359e-05,-3.095425279874556e-05
284.06,3.7920205587543845e-05,-3.248669919688002e-05
284.08,3.552191050540034e-05,-3.398212353339059e-05
284.1,3.282727899323288e-05,-3.543461048700119e-05
284.12,2.9883891930046834e-05,-3.6838180707583895e-05
284.14,2.6693344048985546e-05,-3.8185203117708255e-05
284.16,2.3274605386335562e-05,-3.947013963147319e-05
284.18,1.967167023528558e-05,-4.068788285302321e-05
284.2,1.5916904899204628e-05,-4.183412652887123e-05
284.22,1.2012888971420275e-05,-4.290097989426437e-05
284.24,8.004586686303007e-06,-4.388624603506799e-05
284.26,3.9325373600276015e-06,-4.478638517181086e-05
284.28000000000003,-2.0713405611190912e-07,-4.5597784388691455e-05
284.3,-4.371635688144967e-06,-4.631840717091928e-05
284.32,-8.520659933543989e-06,-4.6946165653128666e-05
284.34000000000003,-1.26327903301427e-05,-4.747920899096634e-05
284.36,-1.6659893720715117e-05,-4.7915387780573465e-05
284.38,-2.0587073591862982e-05,-4.825542202988798e-05
284.40000000000003,-2.4396220970552133e-05,-4.850147519187533e-05
284.42,-2.8058327522375995e-05,-4.865187094146586e-05
284.44,-3.155215755017578e-05,-4.870783304523325e-05
284.46,-3.4834331095518073e-05,-4.86728313566639e-05
284.48,-3.788198628745327e-05,-4.8548223215062506e-05
284.5,-4.0687890172698735e-05,-4.833731063413189e-05
284.52,-4.322167726018072e-05,-4.8043290203565227e-05
284.54,-4.5479343624283524e-05,-4.7671245153791125e-05
284.56,-4.7434200667040595e-05,-4.722551484456231e-05
284.58,-4.9079998076502775e-05,-4.670893809983294e-05
284.6,-5.040575097981168e-05,-4.612851900824152e-05
284.62,-5.1397920392009334e-05,-4.548601112456479e-05
284.64,-5.206716878126289e-05,-4.479127517356041e-05
284.66,-5.2405907269676044e-05,-4.404795080854431e-05
284.68,-5.239054532739938e-05,-4.326130650356774e-05
284.7,-5.204849856587198e-05,-4.244050316251742e-05
284.72,-5.136063620843373e-05,-4.1588115903367086e-05
284.74,-5.035117189108285e-05,-4.071539341879089e-05
284.76,-4.9026784359256e-05,-3.982338246969762e-05
284.78000000000003,-4.73997688866747e-05,-3.8920897907157643e-05
284.8,-4.547816642600869e-05,-3.8014729555704666e-05
284.82,-4.328690372437045e-05,-3.7107757401147777e-05
284.84000000000003,-4.0827978375734555e-05,-3.621057019278951e-05
284.86,-3.813313946083155e-05,-3.532531885499224e-05
284.88,-3.5213999325838975e-05,-3.445794697140496e-05
284.90000000000003,-3.207012983990081e-05,-3.36116923331969e-05
284.92,-2.8770559598938454e-05,-3.2794124844904574e-05
284.94,-2.530529325074252e-05,-3.2008830451587125e-05
284.96,-2.1714028775485015e-05,-3.125998115537779e-05
284.98,-1.80179152341464e-05,-3.055260446783012e-05
285.0,-1.4240362637446258e-05,-2.9887746682041837e-05
285.02,-1.0404163821819961e-05,-2.92698318332384e-05
285.04,-6.552457787997316e-06,-2.8701746261946907e-05
285.06,-2.7053247025594638e-06,-2.818342875284371e-05
285.08,1.1385837692193878e-06,-2.7717511281108108e-05
285.1,4.9188399526417565e-06,-2.7307679570088578e-05
285.12,8.615951023368983e-06,-2.6953579675530664e-05
285.14,1.2237624231187006e-05,-2.6655252517750848e-05
285.16,1.57138812032002e-05,-2.6412272084351313e-05
285.18,1.9057664429247235e-05,-2.622529546791785e-05
285.2,2.22304062705178e-05,-2.609257087673784e-05
285.22,2.5230450944801002e-05,-2.6014236488871792e-05
285.24,2.8010051564984438e-05,-2.598721726790089e-05
285.26,3.058541302969849e-05,-2.601032778824123e-05
285.28000000000003,3.290991478764298e-05,-2.6082147763969926e-05
285.3,3.496689456387927e-05,-2.6200370144103867e-05
285.32,3.6756375230308086e-05,-2.63607872091695e-05
285.34000000000003,3.828548874005718e-05,-2.6560298311768737e-05
285.36,3.951941219115897e-05,-2.6797134423061404e-05
285.38,4.04573590598599e-05,-2.7068046051269696e-05
285.40000000000003,4.110839965983054e-05,-2.7370928035121085e-05
285.42,4.1457814563877896e-05,-2.7700705081102704e-05
285.44,4.151074901740102e-05,-2.805616957949972e-05
285.46,4.126945124811047e-05,-2.8432172458232707e-05
285.48,4.0741935088968674e-05,-2.882492764339447e-05
285.5,3.993153314209546e-05,-2.9231836689730993e-05
285.52,3.8838402123444484e-05,-2.9648591766880318e-05
285.54,3.7482162868563354e-05,-3.007381623678886e-05
285.56,3.587737022103924e-05,-3.050381794760002e-05
285.58,3.401563370884105e-05,-3.093423959214562e-05
285.6,3.1923940515132964e-05,-3.136354288589057e-05
285.62,2.9611013318167642e-05,-3.178908596756149e-05
285.64,2.7111281624458175e-05,-3.220612615662115e-05
285.66,2.4418531434410925e-05,-3.261464351927521e-05
285.68,2.1553880304746997e-05,-3.301292068011423e-05
285.7,1.8539680826004192e-05,-3.3397803989108266e-05
285.72,1.5398809106419133e-05,-3.3767816687627184e-05
285.74,1.2152769014646767e-05,-3.412215395473113e-05
285.76,8.808942885516759e-06,-3.4458880990324096e-05
285.78000000000003,5.39679119917008e-06,-3.477749469093124e-05
285.8,1.934943388012232e-06,-3.507785830227779e-05
285.82,-1.5577866787928088e-06,-3.5359065166472585e-05
285.84000000000003,-5.0637848287359125e-06,-3.562248086115477e-05
285.86,-8.552792770302428e-06,-3.586776058138214e-05
285.88,-1.2015284707803073e-05,-3.609329689570401e-05
285.90000000000003,-1.5435638405403154e-05,-3.6300797010241904e-05
285.92,-1.8791390362032653e-05,-3.649207833496821e-05
285.94,-2.2078330104495992e-05,-3.666868990680809e-05
285.96,-2.526427170873849e-05,-3.6828494042794156e-05
285.98,-2.8361952780954744e-05,-3.6976348069168824e-05
286.0,-3.1330499479712114e-05,-3.7111824012209246e-05
286.02,-3.417372332226032e-05,-3.723733728620525e-05
286.04,-3.686829384571096e-05,-3.735465745083428e-05
286.06,-3.940631174988169e-05,-3.746482866661247e-05
286.08,-4.1792400484088074e-05,-3.757197621314462e-05
286.1,-4.401482004477751e-05,-3.767498812225057e-05
286.12,-4.604460765889179e-05,-3.7777400194314625e-05
286.14,-4.791333926315154e-05,-3.788330832693587e-05
286.16,-4.959745632272005e-05,-3.7990182624152055e-05
286.18,-5.1088168283940015e-05,-3.810315835570208e-05
286.2,-5.239651644045713e-05,-3.822428388470546e-05
286.22,-5.352006377295063e-05,-3.835435200435155e-05
286.24,-5.446204383490572e-05,-3.849504940958265e-05
286.26,-5.52136314392426e-05,-3.864817054949716e-05
286.28000000000003,-5.578648114109369e-05,-3.8815366611133466e-05
286.3,-5.619115708984218e-05,-3.899717362219041e-05
286.32,-5.6423518200476505e-05,-3.919551259518325e-05
286.34000000000003,-5.650072845266384e-05,-3.941159919174084e-05
286.36,-5.643956707057673e-05,-3.9646009820230654e-05
286.38,-5.6240596244057325e-05,-3.9899578740078226e-05
286.40000000000003,-5.589511433311584e-05,-4.01731535532248e-05
286.42,-5.542757477542083e-05,-4.046628709018937e-05
286.44,-5.487041012919368e-05,-4.077835546621583e-05
286.46,-5.421494035971627e-05,-4.1109392025624686e-05
286.48,-5.347613186321038e-05,-4.145978433529577e-05
286.5,-5.266659895462318e-05,-4.182731114308668e-05
286.52,-5.1796736165929286e-05,-4.221294510171279e-05
286.54,-5.087311990801711e-05,-4.261505182240762e-05
286.56,-4.992207200975199e-05,-4.30325324635128e-05
286.58,-4.894573664135764e-05,-4.346475305763457e-05
286.6,-4.795476080123344e-05,-4.3907900599137676e-05
286.62,-4.6974218683336035e-05,-4.436153732360707e-05
286.64,-4.6003660175053553e-05,-4.482294511716506e-05
286.66,-4.5053786347400704e-05,-4.529114930982016e-05
286.68,-4.413048871371621e-05,-4.5763024289012305e-05
286.7,-4.3249055707724016e-05,-4.6237709440995694e-05
286.72,-4.2424436967443124e-05,-4.671193755352747e-05
286.74,-4.1656649242567974e-05,-4.718368294588215e-05
286.76,-4.095828492731712e-05,-4.765155237002898e-05
286.78000000000003,-4.0327517476890726e-05,-4.8110485515452236e-05
286.8,-3.976674149940224e-05,-4.855759471240419e-05
286.82,-3.9286823291305684e-05,-4.8992176134286404e-05
286.84000000000003,-3.889011977531905e-05,-4.941104423388209e-05
286.86,-3.8584678653028436e-05,-4.980945648153796e-05
286.88,-3.837036061337914e-05,-5.0188057294704e-05
286.90000000000003,-3.823549837098352e-05,-5.054165493879526e-05
286.92,-3.819809986892522e-05,-5.086726920797895e-05
286.94,-3.8248590383750395e-05,-5.116359356946331e-05
286.96,-3.838986145786701e-05,-5.14274298999648e-05
286.98,-3.861646609338475e-05,-5.165302625238111e-05
287.0,-3.894093490618261e-05,-5.184120143666242e-05
287.02,-3.934683299155196e-05,-5.199061567331675e-05
287.04,-3.983431806519135e-05,-5.20978798644864e-05
287.06,-4.039340810263344e-05,-5.216155449571984e-05
287.08,-4.102899202877109e-05,-5.217825512289241e-05
287.1,-4.173093351724847e-05,-5.214609388185743e-05
287.12,-4.249617405603246e-05,-5.206536128309273e-05
287.14,-4.332930416351937e-05,-5.1933378978982086e-05
287.16,-4.4216200307687536e-05,-5.1752625556784157e-05
287.18,-4.514943761286066e-05,-5.1519611467135307e-05
287.2,-4.6131324841575774e-05,-5.123445813720232e-05
287.22,-4.715335169354975e-05,-5.089846043971328e-05
287.24,-4.819697220544116e-05,-5.050977608870019e-05
287.26,-4.927820854770089e-05,-5.007014772141416e-05
287.28000000000003,-5.0376245583697685e-05,-4.957939292611028e-05
287.3,-5.1478264381535366e-05,-4.9040066543437296e-05
287.32,-5.260513533863474e-05,-4.845290990816753e-05
287.34000000000003,-5.3748131090126785e-05,-4.781621189614269e-05
287.36,-5.4881846899422355e-05,-4.713530180737753e-05
287.38,-5.6019028185448855e-05,-4.641176529737479e-05
287.40000000000003,-5.714519360709025e-05,-4.5645212839887e-05
287.42,-5.8261223832442154e-05,-4.484252596452893e-05
287.44,-5.937453802314184e-05,-4.400348001108705e-05
287.46,-6.046135666415461e-05,-4.313105083067122e-05
287.48,-6.15175346918774e-05,-4.222997373673142e-05
287.5,-6.256102050928662e-05,-4.1303614965860455e-05
287.52,-6.358733331758133e-05,-4.035474772173875e-05
287.54,-6.458778003850639e-05,-3.9388889241347545e-05
287.56,-6.555732635106294e-05,-3.8406784977626694e-05
287.58,-6.649508966684852e-05,-3.741545887848749e-05
287.6,-6.739568124422977e-05,-3.6419777266648584e-05
287.62,-6.825647392004708e-05,-3.542198341980614e-05
287.64,-6.910011803889754e-05,-3.442935929540114e-05
287.66,-6.990560112933845e-05,-3.3444496335196135e-05
287.68,-7.06776773413776e-05,-3.247245642365183e-05
287.7,-7.141484251117178e-05,-3.15179932110814e-05
287.72,-7.212391089124653e-05,-3.058617978524775e-05
287.74,-7.27928480422084e-05,-2.9681480278966648e-05
287.76,-7.341516928550348e-05,-2.88087888889745e-05
287.78000000000003,-7.400322828763942e-05,-2.797295826249058e-05
287.8,-7.456426381622525e-05,-2.7177761810850423e-05
287.82,-7.507335753651544e-05,-2.6427889924222766e-05
287.84000000000003,-7.555385025670256e-05,-2.5728117426490672e-05
287.86,-7.599844744490892e-05,-2.508026533684036e-05
287.88,-7.640320409096103e-05,-2.4488233308221856e-05
287.90000000000003,-7.674603389701928e-05,-2.3957122410303595e-05
287.92,-7.705966824797255e-05,-2.3488247427668048e-05
287.94,-7.735058693916392e-05,-2.3084823383280724e-05
287.96,-7.758445560118995e-05,-2.2749753051093622e-05
287.98,-7.775724537249906e-05,-2.248143928626147e-05
288.0,-7.791771054723534e-05,-2.2286449591892916e-05
288.02,-7.803166091901811e-05,-2.2165307671189363e-05
288.04,-7.808295296299695e-05,-2.2116226084492632e-05
288.06,-7.809498716216554e-05,-2.21397960782566e-05
288.08,-7.807031804784353e-05,-2.2238990474886102e-05
288.1,-7.79779063981199e-05,-2.2409515496285993e-05
288.12,-7.783857774030947e-05,-2.2653213803006845e-05
288.14,-7.765997809664907e-05,-2.2969672613197293e-05
288.16,-7.74201592077836e-05,-2.335382135063699e-05
288.18,-7.711938438341391e-05,-2.380451985435947e-05
288.2,-7.677197975301564e-05,-2.4319557316675437e-05
288.22,-7.636707193001176e-05,-2.489877251241985e-05
288.24,-7.589761326006135e-05,-2.553510215369843e-05
288.26,-7.536586237684258e-05,-2.6226124094379408e-05
288.28000000000003,-7.478023810982548e-05,-2.6968616351434212e-05
288.3,-7.412330886232137e-05,-2.775870907172654e-05
288.32,-7.339919829779387e-05,-2.8591849332917356e-05
288.34000000000003,-7.261103460514546e-05,-2.9461643130585437e-05
288.36,-7.175026445677741e-05,-3.036458252677946e-05
288.38,-7.082982244906783e-05,-3.1294137778778026e-05
288.40000000000003,-6.986019558797611e-05,-3.224471689680539e-05
288.42,-6.88272163966428e-05,-3.3211221823065576e-05
288.44,-6.771976720231781e-05,-3.4187491439461455e-05
288.46,-6.655649153111696e-05,-3.5170205985894225e-05
288.48,-6.534824150024896e-05,-3.614973488087947e-05
288.5,-6.408595895264455e-05,-3.7123150862634204e-05
288.52,-6.276365416792298e-05,-3.808496230730254e-05
288.54,-6.13983433106741e-05,-3.902742982491037e-05
288.56,-6.0004767833292746e-05,-3.994799704301874e-05
288.58,-5.856756353543979e-05,-4.0837803983517764e-05
288.6,-5.70918441350196e-05,-4.1693607703232966e-05
288.62,-5.559875499674918e-05,-4.250999681907811e-05
288.64,-5.4089043608944164e-05,-4.328289220540687e-05
288.66,-5.257548366561231e-05,-4.400838873290059e-05
288.68,-5.1077863586737994e-05,-4.468114107095796e-05
288.7,-4.957356092739564e-05,-4.52973531125799e-05
288.72,-4.808328811089419e-05,-4.585531826127851e-05
288.74,-4.6631658998489494e-05,-4.635040787658025e-05
288.76,-4.521789280044519e-05,-4.678034302032854e-05
288.78000000000003,-4.3852388218886806e-05,-4.7143296279827365e-05
288.8,-4.253154080718237e-05,-4.7438044877499376e-05
288.82,-4.128914960733281e-05,-4.766488919625222e-05
288.84000000000003,-4.0115848692490435e-05,-4.782111844430158e-05
288.86,-3.902390249065412e-05,-4.7907636222224034e-05
288.88,-3.803115677293778e-05,-4.792484488723635e-05
288.90000000000003,-3.712840252191845e-05,-4.7870999161079646e-05
288.92,-3.6309691200910575e-05,-4.77467846969019e-05
288.94,-3.5616660741211743e-05,-4.755999119286768e-05
288.96,-3.50238389934185e-05,-4.7305433574642194e-05
288.98,-3.456208585241617e-05,-4.6989003407251586e-05
289.0,-3.423054617021681e-05,-4.661326251002234e-05
289.02,-3.4013866312308525e-05,-4.618016808400379e-05
289.04,-3.392231199761171e-05,-4.5692700706670525e-05
289.06,-3.397273982571611e-05,-4.515612119993815e-05
289.08,-3.416923256626707e-05,-4.457515218331084e-05
289.1,-3.4485125148638156e-05,-4.395116614351176e-05
289.12,-3.492029337150669e-05,-4.329002840882975e-05
289.14,-3.549634714038914e-05,-4.259573155267409e-05
289.16,-3.6182543977206826e-05,-4.1872464525407846e-05
289.18,-3.6990015976181746e-05,-4.112529849442468e-05
289.2,-3.79119197414368e-05,-4.036202503314867e-05
289.22,-3.8939418177495034e-05,-3.9582421259693274e-05
289.24,-4.0063975398364114e-05,-3.879427256581955e-05
289.26,-4.125940094099122e-05,-3.8000874675305575e-05
289.28000000000003,-4.254168980497733e-05,-3.720630324391679e-05
289.3,-4.3903911373412945e-05,-3.641695819999125e-05
289.32,-4.532412602509784e-05,-3.56361182887846e-05
289.34000000000003,-4.67830480554351e-05,-3.486646667998328e-05
289.36,-4.828044065937216e-05,-3.4112279964542246e-05
289.38,-4.980235013743317e-05,-3.337938582272853e-05
289.40000000000003,-5.132742996535973e-05,-3.266838861388626e-05
289.42,-5.284634711445316e-05,-3.198322956331919e-05
289.44,-5.436199411226634e-05,-3.132896158207187e-05
289.46,-5.583064311007161e-05,-3.0705903075856864e-05
289.48,-5.7246151484532445e-05,-3.0114383177459038e-05
289.5,-5.859304363488418e-05,-2.95579268179325e-05
289.52,-5.9867364173422715e-05,-2.9036020697452142e-05
289.54,-6.107015976404913e-05,-2.8549679008028e-05
289.56,-6.218204839649557e-05,-2.810332034887744e-05
289.58,-6.315438548878334e-05,-2.7691523617116923e-05
289.6,-6.400229099853243e-05,-2.7315822730079744e-05
289.62,-6.470720932208808e-05,-2.6976970014081764e-05
289.64,-6.527907912535119e-05,-2.66728619472022e-05
289.66,-6.568979018158015e-05,-2.640562933838863e-05
289.68,-6.59481119625332e-05,-2.6170071034681174e-05
289.7,-6.601936272941278e-05,-2.5963183097694784e-05
289.72,-6.591449023351484e-05,-2.5785699444226267e-05
289.74,-6.561067712576887e-05,-2.5633142903296933e-05
289.76,-6.513175603268719e-05,-2.550346847780623e-05
289.78000000000003,-6.44637565725811e-05,-2.5392571222162738e-05
289.8,-6.359457399522672e-05,-2.5300458547903395e-05
289.82,-6.254328070779254e-05,-2.5222743484217165e-05
289.84000000000003,-6.12959118559941e-05,-2.5154712574412575e-05
289.86,-5.98710737117353e-05,-2.5095128296141522e-05
289.88,-5.826478533363363e-05,-2.5038740400408087e-05
289.90000000000003,-5.6484316804606233e-05,-2.4982805966510794e-05
289.92,-5.452613347022869e-05,-2.492400266395683e-05
289.94,-5.241348450181726e-05,-2.485882741504978e-05
289.96,-5.014895965776429e-05,-2.4786288003312682e-05
289.98,-4.7741123357967425e-05,-2.470173668332876e-05
290.0,-4.5209396317713124e-05,-2.460374121062703e-05
290.02,-4.256310328905893e-05,-2.4488143227251582e-05
290.04,-3.982673378616763e-05,-2.435350568486774e-05
290.06,-3.7009840827428894e-05,-2.4196937062573773e-05
290.08,-3.4129530177248706e-05,-2.4017129274428443e-05
290.1,-3.1196016802499256e-05,-2.381056350643367e-05
290.12,-2.8240179599406186e-05,-2.357624102514408e-05
290.14,-2.5269122748819323e-05,-2.3315233399100556e-05
290.16,-2.230825055339088e-05,-2.3024966270612814e-05
290.18,-1.936297063160531e-05,-2.270296096089553e-05
290.2,-1.644648944872819e-05,-2.235085590017985e-05
290.22,-1.3586098071969841e-05,-2.196836024332166e-05
290.24,-1.0814939592969474e-05,-2.1555145395377693e-05
290.26,-8.130170978159246e-06,-2.1111544084582186e-05
290.28000000000003,-5.544629800128664e-06,-2.063880151046146e-05
290.3,-3.088542988312746e-06,-2.01368311867821e-05
290.32,-7.697286455026773e-07,-1.960692905119284e-05
290.34000000000003,1.3996980002229673e-06,-1.9051194379390016e-05
290.36,3.405702989537986e-06,-1.84679117139624e-05
290.38,5.2341735620177236e-06,-1.7860696090475556e-05
290.40000000000003,6.872956332421493e-06,-1.7231661524118543e-05
290.42,8.309613180493874e-06,-1.6582535051336266e-05
290.44,9.540814177402106e-06,-1.591615854798645e-05
290.46,1.056301951248244e-05,-1.5233316941731543e-05
290.48,1.1373601578269215e-05,-1.453650301182957e-05
290.5,1.1966063346605188e-05,-1.3828295720693527e-05
290.52,1.2338836019111004e-05,-1.3112067748382798e-05
290.54,1.2503143889744587e-05,-1.238764276741877e-05
290.56,1.2454941596324831e-05,-1.1659226855638615e-05
290.58,1.2183321118307895e-05,-1.0929309743208665e-05
290.6,1.1726069141272253e-05,-1.0198801856164615e-05
290.62,1.105516072887129e-05,-9.470965739840922e-06
290.64,1.020145844975544e-05,-8.747702914032655e-06
290.66,9.176982421583324e-06,-8.031116607573422e-06
290.68,7.989532951685606e-06,-7.323186754326829e-06
290.7,6.641786225547289e-06,-6.624832817760572e-06
290.72,5.177405263615472e-06,-5.937577536753646e-06
290.74,3.575244444808536e-06,-5.264436901194271e-06
290.76,1.8546027624595243e-06,-4.605034259213569e-06
290.78000000000003,5.143707818442118e-08,-3.960887276644502e-06
290.8,-1.8389599302090289e-06,-3.331857080767343e-06
